keys,transactionSize,rangeSize,communities,rangeLocked,communityLocked
100000,10,25,25,24000,8005
100000,10,30,30,26664,16711
100000,10,10,10,60000,30037
100000,10,15,15,46662,13197
100000,10,20,20,30000,15009
100000,10,25,25,32000,11967
100000,10,30,30,26664,6736
100000,10,10,10,70000,40036
100000,10,15,15,46662,6763
100000,10,20,20,30000,10002
100000,10,25,25,32000,12165
100000,10,30,30,26664,3395
100000,10,10,10,80000,39921
100000,10,15,15,53328,6501
100000,10,20,20,45000,10031
100000,10,25,25,28000,12001
100000,10,30,30,19998,9952
100000,10,10,10,60000,20122
100000,10,15,15,53328,19937
100000,10,20,20,40000,10100
100000,10,25,25,36000,23919
100000,10,30,30,29997,3352
100000,10,10,10,70000,20004
100000,10,15,15,59994,13153
100000,10,20,20,35000,14956
100000,10,25,25,36000,8028
100000,10,30,30,26664,3394
100000,10,10,10,70000,39967
100000,10,15,15,39996,13572
100000,10,20,20,45000,15049
100000,10,25,25,28000,7995
100000,10,30,30,26664,6669
100000,10,10,10,70000,19845
100000,10,15,15,59994,13395
100000,10,20,20,40000,19935
100000,10,25,25,36000,4015
100000,10,30,30,33330,13460
100000,10,10,10,70000,20091
100000,10,15,15,53328,20057
100000,10,20,20,50000,10134
100000,10,25,25,40000,19780
100000,10,30,30,26664,20026
100000,10,10,10,60000,20009
100000,10,15,15,46662,20165
100000,10,20,20,45000,15029
100000,10,25,25,40000,12059
100000,10,30,30,33330,6616
100000,10,10,10,80000,30188
100000,10,15,15,53328,26737
100000,10,20,20,40000,10005
100000,10,25,25,32000,8198
100000,10,30,30,26664,6770
100000,10,10,10,70000,10072
100000,10,15,15,59994,20046
100000,10,20,20,40000,14880
100000,10,25,25,36000,7863
100000,10,30,30,26664,3420
100000,10,10,10,60000,29711
100000,10,15,15,53328,13265
100000,10,20,20,40000,4985
100000,10,25,25,28000,11872
100000,10,30,30,29997,13309
100000,10,10,10,50000,19956
100000,10,15,15,46662,13129
100000,10,20,20,35000,9965
100000,10,25,25,36000,8074
100000,10,30,30,29997,3357
100000,10,10,10,60000,29764
100000,10,15,15,46662,13222
100000,10,20,20,45000,9943
100000,10,25,25,36000,12096
100000,10,30,30,26664,6675
100000,10,10,10,50000,39877
100000,10,15,15,46662,26796
100000,10,20,20,30000,10059
100000,10,25,25,32000,8148
100000,10,30,30,29997,10037
100000,10,10,10,60000,20136
100000,10,15,15,33330,26854
100000,10,20,20,30000,20020
100000,10,25,25,40000,4025
100000,10,30,30,29997,9876
100000,10,10,10,60000,29876
100000,10,15,15,46662,26762
100000,10,20,20,35000,10046
100000,10,25,25,28000,11974
100000,10,30,30,26664,16728
100000,10,10,10,70000,20160
100000,10,15,15,39996,20014
100000,10,20,20,45000,15227
100000,10,25,25,24000,3981
100000,10,30,30,26664,3377
100000,10,10,10,80000,20068
100000,10,15,15,46662,13215
100000,10,20,20,50000,4942
100000,10,25,25,36000,7928
100000,10,30,30,23331,10066
100000,10,10,10,60000,30036
100000,10,15,15,46662,6739
100000,10,20,20,35000,4938
100000,10,25,25,36000,4059
100000,10,30,30,23331,9921
100000,10,10,10,70000,9973
100000,10,15,15,39996,13412
100000,10,20,20,40000,5135
100000,10,25,25,32000,7882
100000,10,30,30,33330,3284
100000,10,10,10,70000,20006
100000,10,15,15,39996,20064
100000,10,20,20,35000,10223
100000,10,25,25,36000,8060
100000,10,30,30,33330,9948
100000,10,10,10,70000,30132
100000,10,15,15,53328,19905
100000,10,20,20,40000,10011
100000,10,25,25,28000,8049
100000,10,30,30,33330,13464
100000,10,10,10,70000,9990
100000,10,15,15,46662,26692
100000,10,20,20,45000,10020
100000,10,25,25,28000,7894
100000,10,30,30,29997,6573
100000,10,10,10,50000,19953
100000,10,15,15,39996,20112
100000,10,20,20,40000,14898
100000,10,25,25,28000,4178
100000,10,30,30,33330,9949
100000,10,10,10,40000,9985
100000,10,15,15,53328,6626
100000,10,20,20,40000,10051
100000,10,25,25,32000,15851
100000,10,30,30,29997,6590
100000,10,10,10,60000,30226
100000,10,15,15,59994,26594
100000,10,20,20,45000,15055
100000,10,25,25,32000,15898
100000,10,30,30,26664,6774
100000,10,10,10,60000,30189
100000,10,15,15,53328,19973
100000,10,20,20,35000,4965
100000,10,25,25,32000,7941
100000,10,30,30,26664,6677
100000,10,10,10,50000,19970
100000,10,15,15,39996,13138
100000,10,20,20,40000,10103
100000,10,25,25,32000,7893
100000,10,30,30,26664,13487
100000,10,10,10,50000,20129
100000,10,15,15,46662,26504
100000,10,20,20,45000,14986
100000,10,25,25,32000,4017
100000,10,30,30,26664,3272
100000,10,10,10,40000,19938
100000,10,15,15,39996,6433
100000,10,20,20,45000,19835
100000,10,25,25,36000,4180
100000,10,30,30,26664,6691
100000,10,10,10,50000,39904
100000,10,15,15,59994,26650
100000,10,20,20,45000,14896
100000,10,25,25,32000,20174
100000,10,30,30,23331,6712
100000,10,10,10,50000,19945
100000,10,15,15,59994,13408
100000,10,20,20,35000,10076
100000,10,25,25,32000,7945
100000,10,30,30,26664,6622
100000,10,10,10,60000,30505
100000,10,15,15,46662,33484
100000,10,20,20,45000,5052
100000,10,25,25,32000,15912
100000,10,30,30,33330,6577
100000,10,10,10,60000,10007
100000,10,15,15,46662,13491
100000,10,20,20,40000,10140
100000,10,25,25,32000,7917
100000,10,30,30,26664,9964
100000,10,10,10,60000,9949
100000,10,15,15,53328,13376
100000,10,20,20,35000,10207
100000,10,25,25,36000,16005
100000,10,30,30,29997,3347
100000,10,10,10,70000,9964
100000,10,15,15,59994,20040
100000,10,20,20,30000,10064
100000,10,25,25,32000,16020
100000,10,30,30,29997,10137
100000,10,10,10,60000,40040
100000,10,15,15,53328,13383
100000,10,20,20,35000,10016
100000,10,25,25,32000,20011
100000,10,30,30,26664,3339
100000,10,10,10,70000,19989
100000,10,15,15,33330,26913
100000,10,20,20,45000,15105
100000,10,25,25,36000,8077
100000,10,30,30,26664,10012
100000,10,10,10,60000,10063
100000,10,15,15,53328,19897
100000,10,20,20,35000,4990
100000,10,25,25,40000,3891
100000,10,30,30,29997,6669
100000,10,10,10,60000,39978
100000,10,15,15,46662,13288
100000,10,20,20,45000,9856
100000,10,25,25,40000,4216
100000,10,30,30,33330,6728
100000,10,10,10,60000,29898
100000,10,15,15,46662,6514
100000,10,20,20,40000,15047
100000,10,25,25,36000,4053
100000,10,30,30,29997,6621
100000,10,10,10,60000,40065
100000,10,15,15,59994,26752
100000,10,20,20,45000,9894
100000,10,25,25,28000,7854
100000,10,30,30,23331,6585
100000,10,10,10,50000,10015
100000,10,15,15,39996,20120
100000,10,20,20,30000,4892
100000,10,25,25,36000,11971
100000,10,30,30,29997,3297
100000,10,10,10,60000,19954
100000,10,15,15,59994,6563
100000,10,20,20,40000,10040
100000,10,25,25,28000,3985
100000,10,30,30,29997,3397
100000,10,10,10,40000,20094
100000,10,15,15,53328,20276
100000,10,20,20,40000,4848
100000,10,25,25,36000,7840
100000,10,30,30,29997,6561
100000,10,10,10,50000,19989
100000,10,15,15,53328,20140
100000,10,20,20,25000,5068
100000,10,25,25,36000,3955
100000,10,30,30,29997,13415
100000,10,10,10,50000,20123
100000,10,15,15,46662,6739
100000,10,20,20,50000,9903
100000,10,25,25,32000,15890
100000,10,30,30,26664,13285
100000,10,10,10,70000,10100
100000,10,15,15,53328,6590
100000,10,20,20,40000,19778
100000,10,25,25,32000,7920
100000,10,30,30,23331,6611
100000,10,10,10,80000,30030
100000,10,15,15,46662,13422
100000,10,20,20,40000,10156
100000,10,25,25,32000,16044
100000,10,30,30,33330,6624
100000,10,10,10,60000,9934
100000,10,15,15,53328,19966
100000,10,20,20,40000,4940
100000,10,25,25,36000,20048
100000,10,30,30,26664,3215
100000,10,10,10,70000,30021
100000,10,15,15,53328,19846
100000,10,20,20,35000,14849
100000,10,25,25,32000,24191
100000,10,30,30,26664,3396
100000,10,10,10,60000,20040
100000,10,15,15,46662,13348
100000,10,20,20,45000,15080
100000,10,25,25,36000,20058
100000,10,30,30,23331,9936
100000,10,10,10,70000,10008
100000,10,15,15,53328,26666
100000,10,20,20,40000,10000
100000,10,25,25,32000,11987
100000,10,30,30,23331,6753
100000,10,10,10,60000,50063
100000,10,15,15,66660,13424
100000,10,20,20,40000,9883
100000,10,25,25,24000,7901
100000,10,30,30,26664,9992
100000,10,10,10,30000,19911
100000,10,15,15,46662,13438
100000,10,20,20,40000,9878
100000,10,25,25,32000,3930
100000,10,30,30,29997,6654
100000,10,10,10,60000,20229
100000,10,15,15,46662,6741
100000,10,20,20,40000,9750
100000,10,25,25,36000,4045
100000,10,30,30,26664,9870
100000,10,10,10,60000,30053
100000,10,15,15,39996,6687
100000,10,20,20,40000,4944
100000,10,25,25,28000,4097
100000,10,30,30,33330,10154
100000,10,10,10,70000,9982
100000,10,15,15,53328,13455
100000,10,20,20,40000,14949
100000,10,25,25,40000,16100
100000,10,30,30,26664,3374
100000,10,10,10,70000,9894
100000,10,15,15,66660,13416
100000,10,20,20,45000,4947
100000,10,25,25,32000,16064
100000,10,30,30,33330,6778
100000,10,10,10,70000,20034
100000,10,15,15,53328,13353
100000,10,20,20,40000,19964
100000,10,25,25,36000,8040
100000,10,30,30,33330,13258
100000,10,10,10,70000,9971
100000,10,15,15,53328,20182
100000,10,20,20,35000,4930
100000,10,25,25,36000,12011
100000,10,30,30,29997,9789
100000,10,10,10,70000,9912
100000,10,15,15,59994,13371
100000,10,20,20,40000,19952
100000,10,25,25,36000,3997
100000,10,30,30,33330,10007
100000,10,10,10,60000,20005
100000,10,15,15,46662,13339
100000,10,20,20,45000,14906
100000,10,25,25,36000,11759
100000,10,30,30,29997,6707
100000,10,10,10,70000,20116
100000,10,15,15,53328,20126
100000,10,20,20,40000,9856
100000,10,25,25,32000,3990
100000,10,30,30,26664,9911
100000,10,10,10,70000,20158
100000,10,15,15,46662,20027
100000,10,20,20,40000,4923
100000,10,25,25,36000,11811
100000,10,30,30,29997,6748
100000,10,10,10,80000,29989
100000,10,15,15,46662,20204
100000,10,20,20,40000,10033
100000,10,25,25,32000,8010
100000,10,30,30,23331,6687
100000,10,10,10,70000,20007
100000,10,15,15,53328,13487
100000,10,20,20,35000,9925
100000,10,25,25,32000,11956
100000,10,30,30,29997,3410
100000,10,10,10,70000,40157
100000,10,15,15,46662,13410
100000,10,20,20,50000,14966
100000,10,25,25,36000,15976
100000,10,30,30,33330,6576
100000,10,10,10,60000,19977
100000,10,15,15,66660,26746
100000,10,20,20,40000,10042
100000,10,25,25,40000,8076
100000,10,30,30,26664,6672
100000,10,10,10,80000,20185
100000,10,15,15,53328,20264
100000,10,20,20,45000,14917
100000,10,25,25,40000,8001
100000,10,30,30,26664,6581
100000,10,10,10,60000,10090
100000,10,15,15,59994,13270
100000,10,20,20,45000,9985
100000,10,25,25,40000,3898
100000,10,30,30,23331,9969
100000,10,10,10,70000,20023
100000,10,15,15,46662,13391
100000,10,20,20,40000,10082
100000,10,25,25,28000,7984
100000,10,30,30,26664,6482
100000,10,10,10,60000,20003
100000,10,15,15,53328,13342
100000,10,20,20,35000,5038
100000,10,25,25,32000,3996
100000,10,30,30,29997,10073
100000,10,10,10,70000,9991
100000,10,15,15,53328,6731
100000,10,20,20,45000,10008
100000,10,25,25,36000,3984
100000,10,30,30,29997,6791
100000,10,10,10,70000,9946
100000,10,15,15,46662,6771
100000,10,20,20,40000,10032
100000,10,25,25,36000,16219
100000,10,30,30,23331,3369
100000,10,10,10,50000,19967
100000,10,15,15,46662,13278
100000,10,20,20,35000,5096
100000,10,25,25,32000,7850
100000,10,30,30,29997,10028
100000,10,10,10,70000,9968
100000,10,15,15,46662,13322
100000,10,20,20,40000,5077
100000,10,25,25,40000,11935
100000,10,30,30,23331,6656
100000,10,10,10,50000,10110
100000,10,15,15,33330,6784
100000,10,20,20,40000,10034
100000,10,25,25,32000,4027
100000,10,30,30,33330,6871
100000,10,10,10,60000,20187
100000,10,15,15,59994,20248
100000,10,20,20,45000,9896
100000,10,25,25,28000,4011
100000,10,30,30,33330,9907
100000,10,10,10,60000,20078
100000,10,15,15,33330,19993
100000,10,20,20,35000,4993
100000,10,25,25,28000,16128
100000,10,30,30,29997,3290
100000,10,10,10,70000,9991
100000,10,15,15,53328,20085
100000,10,20,20,40000,19985
100000,10,25,25,24000,8094
100000,10,30,30,29997,10057
100000,10,10,10,70000,10009
100000,10,15,15,46662,13504
100000,10,20,20,30000,10175
100000,10,25,25,40000,3969
100000,10,30,30,33330,6712
100000,10,10,10,70000,29787
100000,10,15,15,39996,19968
100000,10,20,20,45000,4985
100000,10,25,25,32000,4081
100000,10,30,30,29997,6732
100000,10,10,10,60000,30324
100000,10,15,15,33330,13378
100000,10,20,20,45000,4946
100000,10,25,25,32000,4032
100000,10,30,30,29997,3343
100000,10,10,10,80000,59905
100000,10,15,15,46662,13428
100000,10,20,20,40000,5037
100000,10,25,25,36000,8026
100000,10,30,30,23331,6573
100000,10,10,10,70000,9949
100000,10,15,15,59994,19821
100000,10,20,20,45000,9979
100000,10,25,25,32000,7982
100000,10,30,30,23331,6528
100000,10,10,10,60000,20174
100000,10,15,15,66660,6596
100000,10,20,20,35000,10115
100000,10,25,25,32000,15904
100000,10,30,30,26664,9982
100000,10,10,10,60000,10064
100000,10,15,15,39996,6587
100000,10,20,20,35000,20247
100000,10,25,25,40000,11908
100000,10,30,30,26664,6525
100000,10,10,10,80000,19907
100000,10,15,15,46662,19934
100000,10,20,20,45000,5016
100000,10,25,25,40000,16188
100000,10,30,30,33330,6733
100000,10,10,10,60000,19903
100000,10,15,15,39996,20035
100000,10,20,20,40000,9917
100000,10,25,25,36000,15993
100000,10,30,30,33330,6534
100000,10,10,10,50000,20233
100000,10,15,15,39996,13266
100000,10,20,20,45000,9882
100000,10,25,25,40000,11989
100000,10,30,30,26664,3325
100000,10,10,10,60000,29984
100000,10,15,15,46662,33297
100000,10,20,20,50000,4990
100000,10,25,25,36000,7953
100000,10,30,30,29997,6691
100000,10,10,10,60000,20159
100000,10,15,15,39996,13163
100000,10,20,20,35000,15040
100000,10,25,25,36000,8192
100000,10,30,30,29997,10121
100000,10,10,10,80000,9857
100000,10,15,15,46662,20048
100000,10,20,20,50000,14867
100000,10,25,25,36000,7998
100000,10,30,30,19998,6716
100000,10,10,10,60000,19726
100000,10,15,15,46662,13395
100000,10,20,20,40000,10078
100000,10,25,25,32000,7823
100000,10,30,30,26664,3314
100000,10,10,10,70000,20163
100000,10,15,15,53328,13266
100000,10,20,20,35000,4924
100000,10,25,25,32000,3904
100000,10,30,30,23331,9969
100000,10,10,10,60000,9743
100000,10,15,15,46662,13439
100000,10,20,20,40000,5001
100000,10,25,25,32000,15950
100000,10,30,30,26664,6711
100000,10,10,10,70000,29983
100000,10,15,15,46662,13362
100000,10,20,20,45000,10030
100000,10,25,25,36000,7998
100000,10,30,30,26664,3333
100000,10,10,10,70000,20125
100000,10,15,15,46662,13330
100000,10,20,20,35000,4985
100000,10,25,25,36000,7703
100000,10,30,30,26664,13197
100000,10,10,10,70000,19940
100000,10,15,15,46662,20167
100000,10,20,20,45000,5067
100000,10,25,25,32000,3973
100000,10,30,30,33330,3370
100000,10,10,10,60000,39976
100000,10,15,15,39996,6688
100000,10,20,20,35000,19938
100000,10,25,25,28000,8099
100000,10,30,30,23331,6660
100000,10,10,10,70000,9857
100000,10,15,15,59994,13227
100000,10,20,20,35000,15010
100000,10,25,25,32000,7943
100000,10,30,30,29997,10033
100000,10,10,10,60000,29796
100000,10,15,15,53328,6685
100000,10,20,20,35000,15112
100000,10,25,25,40000,12056
100000,10,30,30,33330,10050
100000,10,10,10,70000,20055
100000,10,15,15,66660,19940
100000,10,20,20,35000,5038
100000,10,25,25,32000,7885
100000,10,30,30,29997,13286
100000,10,10,10,60000,10058
100000,10,15,15,66660,13307
100000,10,20,20,30000,9896
100000,10,25,25,36000,11858
100000,10,30,30,26664,10027
100000,10,10,10,70000,10064
100000,10,15,15,46662,13219
100000,10,20,20,45000,5119
100000,10,25,25,36000,4003
100000,10,30,30,29997,6603
100000,10,10,10,50000,29815
100000,10,15,15,53328,13305
100000,10,20,20,45000,9900
100000,10,25,25,32000,7929
100000,10,30,30,23331,6574
100000,10,10,10,80000,29865
100000,10,15,15,46662,13359
100000,10,20,20,35000,9945
100000,10,25,25,28000,12021
100000,10,30,30,26664,10211
100000,10,10,10,50000,9982
100000,10,15,15,39996,13230
100000,10,20,20,40000,15044
100000,10,25,25,28000,12102
100000,10,30,30,33330,3356
100000,10,10,10,70000,30252
100000,10,15,15,59994,13350
100000,10,20,20,35000,20116
100000,10,25,25,36000,11910
100000,10,30,30,29997,9822
100000,10,10,10,60000,19981
100000,10,15,15,39996,26853
100000,10,20,20,45000,14942
100000,10,25,25,36000,7911
100000,10,30,30,29997,3296
100000,10,10,10,50000,40025
100000,10,15,15,53328,6795
100000,10,20,20,50000,10032
100000,10,25,25,32000,16039
100000,10,30,30,29997,16556
100000,10,10,10,80000,9890
100000,10,15,15,66660,20276
100000,10,20,20,30000,15155
100000,10,25,25,32000,4036
100000,10,30,30,33330,3315
100000,10,10,10,70000,39822
100000,10,15,15,33330,20109
100000,10,20,20,45000,9872
100000,10,25,25,28000,7912
100000,10,30,30,33330,6707
100000,10,10,10,50000,29977
100000,10,15,15,39996,13347
100000,10,20,20,45000,9985
100000,10,25,25,36000,3971
100000,10,30,30,29997,6795
100000,10,10,10,50000,10048
100000,10,15,15,53328,13426
100000,10,20,20,50000,15211
100000,10,25,25,40000,12213
100000,10,30,30,26664,9993
100000,10,10,10,60000,29922
100000,10,15,15,53328,19842
100000,10,20,20,50000,4965
100000,10,25,25,32000,4008
100000,10,30,30,26664,6664
100000,10,10,10,60000,39869
100000,10,15,15,46662,6504
100000,10,20,20,35000,9955
100000,10,25,25,36000,12014
100000,10,30,30,26664,6642
100000,10,10,10,60000,29852
100000,10,15,15,53328,13506
100000,10,20,20,35000,9869
100000,10,25,25,32000,7988
100000,10,30,30,33330,3316
100000,10,10,10,70000,19992
100000,10,15,15,46662,13425
100000,10,20,20,40000,14937
100000,10,25,25,36000,3963
100000,10,30,30,33330,9953
100000,10,10,10,80000,20038
100000,10,15,15,46662,13312
100000,10,20,20,45000,9942
100000,10,25,25,40000,11864
100000,10,30,30,29997,6620
100000,10,10,10,70000,30075
100000,10,15,15,46662,19948
100000,10,20,20,45000,9872
100000,10,25,25,32000,15862
100000,10,30,30,29997,6716
100000,10,10,10,60000,29985
100000,10,15,15,59994,13194
100000,10,20,20,40000,4993
100000,10,25,25,32000,12014
100000,10,30,30,29997,3269
100000,10,10,10,70000,19869
100000,10,15,15,33330,13262
100000,10,20,20,40000,19948
100000,10,25,25,32000,8001
100000,10,30,30,33330,6690
100000,10,10,10,70000,29985
100000,10,15,15,53328,33226
100000,10,20,20,40000,10012
100000,10,25,25,32000,15826
100000,10,30,30,23331,3283
100000,10,10,10,70000,30016
100000,10,15,15,46662,13181
100000,10,20,20,45000,4983
100000,10,25,25,40000,8038
100000,10,30,30,29997,6626
100000,10,10,10,70000,9937
100000,10,15,15,39996,26555
100000,10,20,20,40000,5043
100000,10,25,25,28000,15880
100000,10,30,30,26664,3405
100000,10,10,10,60000,19947
100000,10,15,15,46662,20112
100000,10,20,20,30000,4970
100000,10,25,25,36000,7844
100000,10,30,30,29997,13373
100000,10,10,10,70000,29964
100000,10,15,15,53328,13406
100000,10,20,20,35000,9956
100000,10,25,25,40000,12123
100000,10,30,30,26664,3275
100000,10,10,10,60000,19969
100000,10,15,15,46662,6694
100000,10,20,20,45000,5036
100000,10,25,25,32000,15896
100000,10,30,30,33330,9812
100000,10,10,10,60000,9974
100000,10,15,15,53328,19769
100000,10,20,20,45000,9897
100000,10,25,25,32000,19853
100000,10,30,30,29997,6668
100000,10,10,10,70000,30182
100000,10,15,15,53328,13436
100000,10,20,20,30000,5031
100000,10,25,25,40000,3973
100000,10,30,30,29997,10069
100000,10,10,10,80000,29898
100000,10,15,15,39996,19983
100000,10,20,20,45000,9911
100000,10,25,25,40000,15830
100000,10,30,30,26664,3422
100000,10,10,10,40000,9958
100000,10,15,15,59994,13178
100000,10,20,20,40000,10031
100000,10,25,25,36000,4054
100000,10,30,30,26664,10105
100000,10,10,10,70000,20127
100000,10,15,15,53328,32910
100000,10,20,20,45000,14954
100000,10,25,25,40000,3918
100000,10,30,30,26664,6721
100000,10,10,10,60000,19889
100000,10,15,15,33330,20246
100000,10,20,20,35000,20207
100000,10,25,25,32000,16100
100000,10,30,30,23331,6745
100000,10,10,10,60000,20184
100000,10,15,15,46662,20094
100000,10,20,20,35000,10029
100000,10,25,25,36000,8048
100000,10,30,30,29997,6688
100000,10,10,10,80000,29934
100000,10,15,15,59994,13357
100000,10,20,20,40000,9865
100000,10,25,25,28000,4021
100000,10,30,30,29997,6739
100000,10,10,10,70000,20019
100000,10,15,15,59994,6624
100000,10,20,20,45000,10020
100000,10,25,25,28000,8057
100000,10,30,30,29997,16660
100000,10,10,10,70000,19960
100000,10,15,15,53328,20075
100000,10,20,20,50000,10226
100000,10,25,25,32000,3939
100000,10,30,30,26664,3372
100000,10,10,10,70000,19971
100000,10,15,15,53328,19893
100000,10,20,20,45000,15266
100000,10,25,25,36000,11914
100000,10,30,30,29997,3350
100000,10,10,10,70000,29868
100000,10,15,15,53328,6574
100000,10,20,20,35000,9865
100000,10,25,25,40000,3984
100000,10,30,30,26664,13214
100000,10,10,10,80000,20000
100000,10,15,15,59994,13518
100000,10,20,20,50000,10124
100000,10,25,25,20000,19763
100000,10,30,30,26664,10062
100000,10,10,10,80000,19988
100000,10,15,15,46662,20265
100000,10,20,20,40000,15002
100000,10,25,25,32000,8025
100000,10,30,30,29997,6651
100000,10,10,10,70000,19935
100000,10,15,15,46662,6667
100000,10,20,20,45000,14879
100000,10,25,25,28000,8097
100000,10,30,30,29997,6697
100000,10,10,10,50000,10030
100000,10,15,15,53328,26658
100000,10,20,20,40000,14949
100000,10,25,25,36000,7819
100000,10,30,30,29997,6814
100000,10,10,10,80000,10074
100000,10,15,15,39996,6651
100000,10,20,20,45000,10013
100000,10,25,25,40000,12019
100000,10,30,30,29997,10140
100000,10,10,10,70000,40157
100000,10,15,15,39996,26780
100000,10,20,20,40000,14933
100000,10,25,25,36000,8010
100000,10,30,30,23331,3382
100000,10,10,10,70000,9943
100000,10,15,15,46662,6676
100000,10,20,20,45000,5056
100000,10,25,25,40000,4079
100000,10,30,30,26664,6631
100000,10,10,10,60000,10102
100000,10,15,15,59994,6513
100000,10,20,20,30000,10014
100000,10,25,25,32000,8051
100000,10,30,30,26664,6728
100000,10,10,10,70000,9873
100000,10,15,15,53328,13261
100000,10,20,20,40000,15004
100000,10,25,25,32000,11882
100000,10,30,30,29997,3344
100000,10,10,10,60000,10032
100000,10,15,15,46662,19963
100000,10,20,20,30000,10107
100000,10,25,25,36000,7999
100000,10,30,30,29997,9987
100000,10,10,10,70000,9864
100000,10,15,15,39996,6690
100000,10,20,20,40000,9941
100000,10,25,25,24000,4058
100000,10,30,30,29997,3306
100000,10,10,10,70000,20078
100000,10,15,15,59994,6695
100000,10,20,20,35000,14849
100000,10,25,25,32000,11830
100000,10,30,30,23331,6654
100000,10,10,10,70000,20029
100000,10,15,15,46662,13340
100000,10,20,20,35000,14875
100000,10,25,25,24000,8163
100000,10,30,30,29997,6889
100000,10,10,10,50000,30057
100000,10,15,15,53328,13209
100000,10,20,20,40000,9957
100000,10,25,25,36000,4053
100000,10,30,30,23331,9958
100000,10,10,10,70000,9993
100000,10,15,15,46662,6657
100000,10,20,20,40000,15031
100000,10,25,25,32000,4013
100000,10,30,30,29997,13402
100000,10,10,10,60000,10014
100000,10,15,15,53328,13149
100000,10,20,20,45000,9961
100000,10,25,25,32000,3919
100000,10,30,30,29997,6556
100000,10,10,10,90000,30190
100000,10,15,15,39996,19933
100000,10,20,20,35000,9898
100000,10,25,25,36000,3951
100000,10,30,30,33330,3383
100000,10,10,10,50000,9942
100000,10,15,15,46662,26626
100000,10,20,20,40000,15037
100000,10,25,25,32000,4041
100000,10,30,30,33330,6868
100000,10,10,10,60000,29867
100000,10,15,15,46662,20109
100000,10,20,20,40000,4988
100000,10,25,25,32000,16109
100000,10,30,30,23331,10031
100000,10,10,10,70000,39724
100000,10,15,15,46662,13254
100000,10,20,20,35000,10079
100000,10,25,25,28000,8078
100000,10,30,30,26664,6655
100000,10,10,10,80000,9985
100000,10,15,15,46662,13365
100000,10,20,20,40000,10083
100000,10,25,25,32000,7869
100000,10,30,30,29997,6725
100000,10,10,10,70000,10035
100000,10,15,15,59994,13415
100000,10,20,20,40000,10037
100000,10,25,25,36000,12025
100000,10,30,30,29997,6630
100000,10,10,10,70000,9902
100000,10,15,15,39996,13332
100000,10,20,20,40000,5026
100000,10,25,25,32000,7883
100000,10,30,30,26664,10003
100000,10,10,10,60000,9915
100000,10,15,15,39996,19866
100000,10,20,20,40000,9966
100000,10,25,25,36000,7910
100000,10,30,30,33330,6669
100000,10,10,10,70000,30212
100000,10,15,15,53328,39818
100000,10,20,20,40000,14807
100000,10,25,25,36000,8025
100000,10,30,30,33330,9965
100000,10,10,10,50000,19883
100000,10,15,15,53328,13263
100000,10,20,20,45000,15164
100000,10,25,25,32000,8118
100000,10,30,30,29997,6753
100000,10,10,10,70000,20167
100000,10,15,15,59994,20048
100000,10,20,20,40000,14996
100000,10,25,25,40000,4105
100000,10,30,30,33330,10106
100000,10,10,10,70000,19980
100000,10,15,15,53328,13371
100000,10,20,20,40000,20092
100000,10,25,25,36000,11978
100000,10,30,30,26664,13421
100000,10,10,10,60000,9994
100000,10,15,15,53328,19922
100000,10,20,20,45000,4951
100000,10,25,25,36000,8013
100000,10,30,30,23331,9925
100000,10,10,10,70000,20011
100000,10,15,15,46662,26757
100000,10,20,20,30000,4962
100000,10,25,25,36000,15964
100000,10,30,30,29997,3256
100000,10,10,10,50000,10026
100000,10,15,15,53328,6720
100000,10,20,20,45000,9947
100000,10,25,25,32000,8010
100000,10,30,30,26664,6669
100000,10,10,10,50000,30022
100000,10,15,15,53328,20110
100000,10,20,20,40000,20069
100000,10,25,25,36000,7991
100000,10,30,30,26664,13256
100000,10,10,10,70000,20089
100000,10,15,15,39996,26639
100000,10,20,20,35000,20003
100000,10,25,25,32000,7822
100000,10,30,30,29997,3296
100000,10,10,10,70000,29967
100000,10,15,15,46662,13265
100000,10,20,20,35000,10126
100000,10,25,25,24000,4037
100000,10,30,30,23331,6763
100000,10,10,10,90000,20099
100000,10,15,15,46662,6793
100000,10,20,20,40000,14704
100000,10,25,25,32000,11931
100000,10,30,30,29997,10306
100000,10,10,10,70000,19888
100000,10,15,15,66660,13316
100000,10,20,20,40000,10033
100000,10,25,25,32000,8016
100000,10,30,30,29997,6637
100000,10,10,10,60000,19795
100000,10,15,15,39996,13391
100000,10,20,20,35000,5060
100000,10,25,25,36000,8020
100000,10,30,30,26664,6572
100000,10,10,10,60000,20102
100000,10,15,15,39996,26622
100000,10,20,20,40000,5151
100000,10,25,25,28000,4100
100000,10,30,30,33330,6636
100000,10,10,10,80000,20185
100000,10,15,15,59994,20047
100000,10,20,20,30000,9870
100000,10,25,25,32000,7891
100000,10,30,30,26664,3437
100000,10,10,10,70000,20242
100000,10,15,15,59994,6849
100000,10,20,20,40000,10017
100000,10,25,25,32000,12058
100000,10,30,30,29997,13199
100000,10,10,10,80000,19951
100000,10,15,15,59994,20097
100000,10,20,20,35000,24765
100000,10,25,25,36000,7911
100000,10,30,30,23331,6573
100000,10,10,10,80000,19970
100000,10,15,15,46662,19972
100000,10,20,20,40000,15132
100000,10,25,25,28000,15914
100000,10,30,30,26664,6742
100000,10,10,10,60000,20140
100000,10,15,15,39996,26951
100000,10,20,20,40000,5123
100000,10,25,25,36000,3978
